OPath,File name,Loudness (dBFS),Channels,Sample width (1=8B),Frame Rate,RMS,Max (dBFS),Durations (s),DestPath,TreatedC:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurA\CrazySong\01-intro-221211_1648.wav,01-intro-221211_1648.wav,-24.46554962011276,1,4,44100,128425831,-11.678824261862006,10.009251700680272,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_22_56\AudioTestData\ChanteurA\CrazySong\01-intro-221211_1648.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\03-Beni Verse 1-221211_1650.wav,03-Beni Verse 1-221211_1650.wav,-25.854859352632577,1,4,44100,109442725,-8.48480740451177,43.39954648526077,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\03-Beni Verse 1-221211_1650.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\04-Beni Backs V1-221211_1651.wav,04-Beni Backs V1-221211_1651.wav,-27.72178010906435,1,4,44100,88275637,-9.743268510668807,43.49242630385488,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\04-Beni Backs V1-221211_1651.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\05-Beni Backs V1-221211_1651.wav,05-Beni Backs V1-221211_1651.wav,-27.72178010906435,1,4,44100,88275637,-9.743268510668807,43.49242630385488,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\05-Beni Backs V1-221211_1651.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\06-Zulu Verse 1-221211_1653.wav,06-Zulu Verse 1-221211_1653.wav,-27.598384044212377,1,4,44100,89538675,-7.816306218811574,43.67818594104308,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\06-Zulu Verse 1-221211_1653.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\07-Beni Verse 2-221211_1706.wav,07-Beni Verse 2-221211_1706.wav,-26.66360651712275,1,4,44100,99712485,-6.383263723016842,101.07791383219954,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\07-Beni Verse 2-221211_1706.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\08-Beni Backs V2-221211_1706.wav,08-Beni Backs V2-221211_1706.wav,-26.66360651712275,1,4,44100,99712485,-6.383263723016842,101.07791383219954,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\08-Beni Backs V2-221211_1706.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\09-Zulu Verse 2-221211_1709.wav,09-Zulu Verse 2-221211_1709.wav,-28.01249585474197,1,4,44100,85369959,-5.853629112222761,102.98195011337869,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\09-Zulu Verse 2-221211_1709.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\10-Refrain main-221211_1655.wav,10-Refrain main-221211_1655.wav,-28.57203108650555,1,4,44100,80043913,-11.682893070760894,31.301950113378684,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\10-Refrain main-221211_1655.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\11-Refrain backs-221211_1704.wav,11-Refrain backs-221211_1704.wav,-27.077978137425475,1,4,44100,95067256,-11.389784627642987,31.812789115646257,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\11-Refrain backs-221211_1704.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\12-Refrain double-221211_1655.wav,12-Refrain double-221211_1655.wav,-28.57203108650555,1,4,44100,80043913,-11.682893070760894,31.301950113378684,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\12-Refrain double-221211_1655.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\13-Refrain double-221211_1655.wav,13-Refrain double-221211_1655.wav,-28.57203108650555,1,4,44100,80043913,-11.682893070760894,31.301950113378684,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\13-Refrain double-221211_1655.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\14-Refrain adlibs-221211_1705.wav,14-Refrain adlibs-221211_1705.wav,-30.497345289542466,1,4,44100,64130201,-12.241771974087987,31.534149659863946,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\14-Refrain adlibs-221211_1705.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\15-Outro-221211_1712.wav,15-Outro-221211_1712.wav,-26.02904044422393,1,4,44100,107269892,-7.934447690654252,45.489342403628115,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\15-Outro-221211_1712.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\BasketballSong\16-Outro-221211_1712.wav,16-Outro-221211_1712.wav,-26.02904044422393,1,4,44100,107269892,-7.934447690654252,45.489342403628115,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_17_23_45\AudioTestData\ChanteurB\BasketballSong\16-Outro-221211_1712.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\FootballSong\10-Refrain main-221211_1655.wav,10-Refrain main-221211_1655.wav,-28.57203108650555,1,4,44100,80043913,-11.682893070760894,31.301950113378684,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_00_39\AudioTestData\ChanteurB\FootballSong\10-Refrain main-221211_1655.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\FootballSong\11-Refrain backs-221211_1704.wav,11-Refrain backs-221211_1704.wav,-27.077978137425475,1,4,44100,95067256,-11.389784627642987,31.812789115646257,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_00_39\AudioTestData\ChanteurB\FootballSong\11-Refrain backs-221211_1704.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\FootballSong\12-Refrain double-221211_1655.wav,12-Refrain double-221211_1655.wav,-28.57203108650555,1,4,44100,80043913,-11.682893070760894,31.301950113378684,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_00_39\AudioTestData\ChanteurB\FootballSong\12-Refrain double-221211_1655.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\FootballSong\13-Refrain double-221211_1655.wav,13-Refrain double-221211_1655.wav,-28.57203108650555,1,4,44100,80043913,-11.682893070760894,31.301950113378684,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_00_39\AudioTestData\ChanteurB\FootballSong\13-Refrain double-221211_1655.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\FootballSong\14-Refrain adlibs-221211_1705.wav,14-Refrain adlibs-221211_1705.wav,-30.497345289542466,1,4,44100,64130201,-12.241771974087987,31.534149659863946,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_00_39\AudioTestData\ChanteurB\FootballSong\14-Refrain adlibs-221211_1705.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\FootballSong\15-Outro-221211_1712.wav,15-Outro-221211_1712.wav,-26.02904044422393,1,4,44100,107269892,-7.934447690654252,45.489342403628115,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_00_39\AudioTestData\ChanteurB\FootballSong\15-Outro-221211_1712.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurB\FootballSong\16-Outro-221211_1712.wav,16-Outro-221211_1712.wav,-26.02904044422393,1,4,44100,107269892,-7.934447690654252,45.489342403628115,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_00_39\AudioTestData\ChanteurB\FootballSong\16-Outro-221211_1712.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0105.wav,02-Refrain Main-220916_0105.mp3,-26.616999361057676,1,4,48000,100248965,-5.403602818190989,38.43739583333333,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_01_36\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0105.mp3,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0133-01.wav,02-Refrain Main-220916_0133-01.mp3,-27.530773724346123,1,4,48000,90238357,-8.029935909553265,26.6720625,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_01_36\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0133-01.mp3,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0133.wav,02-Refrain Main-220916_0133.mp3,-61.34712803904942,1,4,48000,1838965,-35.832320213119026,2.9707291666666666,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_01_36\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0133.mp3,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0135-01.wav,02-Refrain Main-220916_0135-01.mp3,-26.568989436982005,1,4,48000,100804610,-5.257736420457784,28.741395833333332,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_01_36\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0135-01.mp3,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0135.wav,02-Refrain Main-220916_0135.mp3,-36.97301840334732,1,4,48000,30428388,-10.768945975318232,11.653395833333333,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_01_36\AudioTestData\ChanteurG\CopySong\02-Refrain Main-220916_0135.mp3,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0105.wav,02-Refrain Main-220916_0105.wav,-26.616999361057676,1,4,48000,100248965,-5.403602818190989,38.43739583333333,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_50\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0105.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0133-01.wav,02-Refrain Main-220916_0133-01.wav,-27.530773724346123,1,4,48000,90238357,-8.029935909553265,26.6720625,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_50\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0133-01.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0133.wav,02-Refrain Main-220916_0133.wav,-61.34712803904942,1,4,48000,1838965,-35.832320213119026,2.9707291666666666,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_50\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0133.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0135-01.wav,02-Refrain Main-220916_0135-01.wav,-26.568989436982005,1,4,48000,100804610,-5.257736420457784,28.741395833333332,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_50\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0135-01.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0135.wav,02-Refrain Main-220916_0135.wav,-36.97301840334732,1,4,48000,30428388,-10.768945975318232,11.653395833333333,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_50\AudioTestData\ChanteurH\DifferentDAWFiles\02-Refrain Main-220916_0135.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurE\PracticeSong\02-couplet main-220903_0327.wav,02-couplet main-220903_0327.wav,-27.727369863113033,1,4,48000,88218846,-7.05076647258264,38.38816666666666,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_58\AudioTestData\ChanteurE\PracticeSong\02-couplet main-220903_0327.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurE\PracticeSong\02-couplet main-220903_0328.wav,02-couplet main-220903_0328.wav,-24.211114094839612,1,4,48000,132243447,-1.0313941115556916e-06,63.204166666666666,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_58\AudioTestData\ChanteurE\PracticeSong\02-couplet main-220903_0328.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurE\PracticeSong\03-couplet main-220903_0332.wav,03-couplet main-220903_0332.wav,-26.758637079669903,1,4,48000,98627497,-5.358729808478754,46.028166666666664,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_58\AudioTestData\ChanteurE\PracticeSong\03-couplet main-220903_0332.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurE\PracticeSong\04-couplet main-220903_0333.wav,04-couplet main-220903_0333.wav,-23.994615210297603,1,4,48000,135581085,-1.0313941115556916e-06,102.54416666666667,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_58\AudioTestData\ChanteurE\PracticeSong\04-couplet main-220903_0333.wav,yes
C:\Users\Admin\Documents\HE2B\Master2\LangageScript\AudioTestData\ChanteurE\PracticeSong\06-220903_0408.wav,06-220903_0408.wav,-25.311797878222485,1,4,48000,116503768,-4.012911320560498,44.244166666666665,C:\Users\Admin\Documents\HE2B\Master2\LangageScript\output\2022_12_18_20_58\AudioTestData\ChanteurE\PracticeSong\06-220903_0408.wav,yes
